View of Civita Castellana,Daniël Dupré,," self-signed Daniël Dupré (20-Dec-1751 - 04-Jun-1817), Amsterdam",nl,1792 - 1809, ? Amsterdam, oil on canvas,Rijksmuseum,1792 - 1809,https://lh5.ggpht.com/U8ve9GkiAuXsNExr7CWc8FE0UPq-8G_mbrnCyk5hVF1xYI0VirXc5WVQR-dBGwYnbsT8uDGCZaE7jBYC6X57uFa2S_Qa=s0
Wallpaper painting with bacchante,Jurriaan Andriessen,," Jurriaan Andriessen (12-Jun-1742 - 31-Jul-1819), Amsterdam",nl,1786, Amsterdam, oil on canvas,Rijksmuseum,1786,https://lh3.googleusercontent.com/lHXWFZ__Bnd_LGvKa_ajqkbw3CGvl4eV6NAjosQ5gEl-W3m5i0RWFkbLfvq4KKjGJMEu6epw2oVp4h9DSCZn2TBF670=s0
The Holy Virgin,Geertgen tot Sint Jans,," atelier van Geertgen tot Sint Jans (c. 1465 - ca. 1495), Haarlem",nl,ca. 1495, Haarlem, oil on panel,Rijksmuseum,ca. 1495,https://lh3.googleusercontent.com/qjkiSAC89H2lvsgogjCe6WGLzMFNgdoCLHwRngvUX6BACTFTggkzIXE99tz9Em-hTf44MS9YeRsxCjDkW7tfC9lprw=s0
Girl with a broad hat,Caesar Boëtius van Everdingen,," Caesar Boëtius van Everdingen (1617 - 13-Oct-1678), Northern Netherlands",nl,ca. 1645 - ca. 1650, Northern Netherlands, oil on canvas,Rijksmuseum,ca. 1645 - ca. 1650,https://lh3.googleusercontent.com/7SCpHk2od2XtCFtdEi9fUT91F7CwawoLPWH5Jlrkksv79_JST7-dBpvuBWqjr65LQc8z_8O2lxQvQJFlfE763Da6REE=s0
Mary with Jesus and four holy virgins,Meester van de Virgo inter Virgines,," Master of the Virgo inter Virgines, Northern Netherlands",nl,ca. 1495 - ca. 1500, Northern Netherlands, oil on panel,Rijksmuseum,ca. 1495 - ca. 1500,https://lh3.googleusercontent.com/i2HY8yKUt7mJoqJaH_aBDPi4rv0SKgdXWLOFIvpK9r92qwusjAwsqtxD1OB6Cpo0Htk12aTLA37AG4BKzTvjqElmXj4=s0
The breakthrough of the Sint-Anthonisdijk near Amsterdam,Jan Asselijn,," Jan Asselijn (1610 - Oct-1652), Amsterdam",nl,1651, Amsterdam, oil on canvas,Rijksmuseum,1651,https://lh3.googleusercontent.com/UnTn_C-Tur3QJzMp_m56tQ0HO2-YOeV7C_f5NWIM7blJeS-FUspiZqZqk-HD0gUGn87770nB_DB6_F97ne2ZkP6ihIk=s0
Imagestorm in a church,Dirck van Delen,," Dirck van Delen (1605 - 16-May-1671), Netherlands",nl,1630, Netherlands, Oil on panel,Rijksmuseum,1630,https://lh3.googleusercontent.com/tKQToOeboicBiwu5idqOH_Za0DFv2zCZqMfPEi-ft0MKIknUi7M8SHuxZauxDLTtWkFYbZDQZVSHA2xBPTPH-g1nYPg=s0
Marten Soolmans,Rembrandt van Rijn,," Rembrandt van Rijn (15-Jul-1606 - 08-Oct-1669), Amsterdam",nl,1634, Amsterdam, oil on canvas,Rijksmuseum,1634,https://lh3.googleusercontent.com/hDN8_JS4BbbksBXkxIDUldJvooejHBfQjgD3b_Jr73HjVOAs8thpnvCJA3WUtQFxlbjx-QB1-IyqhgEiM4dFLFk1Sg=s0
Landscape with an episode from the conquest of America,Jan Jansz Mostaert,," Jan Jansz Mostaert (1485 - 1553), Haarlem",nl,ca. 1535, Haarlem, oil on panel,Rijksmuseum,ca. 1535,https://lh3.googleusercontent.com/WCrF9xodQtLa9mWJnAlSx9Y9p3XZPUzq6Jq_2UVlRaBCbxeg8hSfyOwIArUTPOawTCMF8qCCX_mT3BO2EwPcRHcFLmN-=s0
Portrait of Elisabeth Troost (1730-1790),Jacobus Buys,," wife of Cornelis Ploos van Amstel, self-signed Jacobus Buys (19-Nov-1724 - 07-Apr-1801)",nl,1767, Amsterdam, Amsterdam,Rijksmuseum,1767,https://lh3.googleusercontent.com/KPDbeVKl5KW_dd0RJLK-0P6ZXauKxonTRtJ44bfLUS-rbwLiduMnfHrJeBjt2vnDR3UBI-jslI1GOltm-9BHQ1xa0CQ=s0
Skating competition for women on the Stadsgracht in Leeuwarden,Nicolaas Baur,," 21 January 1809, self-signed Nicolaas Baur (1767 - 28-Mar-1820)",nl,1809, Harlingen, Harlingen,Rijksmuseum,1809,https://lh3.ggpht.com/lm41K_bcrVzqm5CVFkLCqb8mIPvPWexyjIvAMy5OY0re44uwmeGiDqWQSSE6VkhM23QL2FqCZWAodr_nXvltCnPywUM=s0
Portrait of Jacob de Vos Jbzn (1803-1878). Art collector and owner of the Historical Gallery De Vos in Amsterdam,Nicolaas Pieneman,," Nicolaas Pieneman (01-Jan-1809 - 30-Dec-1860), Amsterdam",nl,1860, Amsterdam, oil on canvas,Rijksmuseum,1860,https://lh3.googleusercontent.com/9W7c3D8YFeji3yR-mZjeepuFrTICPHXbyU5vwz7r7Y1rIYgmNHaRA9l0SZQmzEjJ_NSkBzcGsYNuK6NOG6xvgnNkOA=s0
Wallpaper painting with Peace,Jurriaan Andriessen,," self-signed Jurriaan Andriessen (12-Jun-1742 - 31-Jul-1819), Amsterdam",nl,1786, Amsterdam, oil on canvas,Rijksmuseum,1786,https://lh3.googleusercontent.com/IXpmtfnO0jJasqqlBFh0NcBsPD7IgKo6IhlJ1MLa7hZM9qjwGbjWaEzFG9sv4QBGk8_40N_SzYNjEMoobsOaFof8nqw=s0
Portrait of Nicolaes Witsen (1641-1717),Michiel van Musscher,," self-signed Michiel van Musscher (27-Jan-1645 - 20-Jun-1705), Amsterdam",nl,1688, Amsterdam, Oil on canvas,Rijksmuseum,1688,https://lh3.googleusercontent.com/D39TDvx-A3-6TXIdcwoGw3LkweihKACS29H9CyXSPX20lQXNRSsI-BS5ZFNNcd0txUJj7dF82VFwk9dQ8ovDIG1wGg=s0
The Anglers,Nicolaas Verkolje,," Nicolaas Verkolje (11-Apr-1673 - 21-Jan-1746), Amsterdam",nl,ca. 1744, Amsterdam, oil on panel,Rijksmuseum,ca. 1744,https://lh3.googleusercontent.com/8lbem5vO_NXCscdHyqNT-9f-2-6CkAu55w7AG2k3iS0VLF1O9dOT53lReaxkySd4pQzMTvNDxNRYWD7_Yy22ctD0tg=s0
The birdwatchers,Nicolaas Verkolje,," Nicolaas Verkolje (11-Apr-1673 - 21-Jan-1746), Amsterdam",nl,ca. 1744, Amsterdam, oil on panel,Rijksmuseum,ca. 1744,https://lh3.googleusercontent.com/hyOElD26LQRBFX6JJ_DJNf-gUHJpU6a2QCxV3GfuzPReCTxq5oyIs3twIIW04KppkyHLtULb68tVIUMEzuZy3PqDBQ=s0
Evening mood with shepherd,Cornelis Lieste,," self-signed Cornelis Lieste (1817 - Jul 24, 1861)",nl,ca. 1855, Haarlem, Haarlem,Rijksmuseum,ca. 1855,https://lh3.googleusercontent.com/gTNZN-AlQ6tZQ7joZfdi9ZcJFjoXCdiwE7XNRiPNNYZuLIkjJ7gWqIUV6Iq0lXt9rIqYwaHVaWjESicTxwdbIDdRIz7V=s0
Still life with four fruits,François Bonvin,," glass and pottery, François Bonvin (22-Nov-1817 - 19-Dec-1887)",nl,1827 - 1887, France, France,Rijksmuseum,1827 - 1887,https://lh3.googleusercontent.com/zgO4XJjnh-nBf9aR8tQMrEZkg6_jna1lNIJ0ARCo9m4-dxIXfO9uqCnzd6OELITDBaR1mdfF2VeODRO_LDme6hJowPI=s0
Forest landscape with a cheerful company in a wagon,Meindert Hobbema,," Meindert Hobbema (before 31-Oct-1638 - 07-Dec-1709), Amsterdam",nl,ca. 1665, Amsterdam, oil on canvas,Rijksmuseum,ca. 1665,https://lh6.ggpht.com/QhzBZh5S3yTO759KglmhjU3e3PjGoBNhRfOlK7_nzTLW_ILT3rjP7kzRwyBD5nlaFVa0lLq8eG0Dv3C856S-gJxJSF4=s0
Memory,Jan Verkade,," self-signed Jan Verkade (18-Sep-1868 - 19-Jul-1946), Fiesole",nl,1893, Fiesole, oil on linen on panel,Rijksmuseum,1893,https://lh3.googleusercontent.com/0fZkQXwfXeENlbT0F2LOKPcqMylitVsg2P9oGpHlpxQZnbGQU6jZ3EbddZ5DVV9VStDcm26YfgJEBclyFSaKT3QIN0s=s0
Gaston de Foix (1489-1512). French army commander,anoniem,," anonymous, France",nl,1600 - 1799, France, oil on panel,Rijksmuseum,1600 - 1799,https://lh5.ggpht.com/LPqEYl6kCds606Zdi0vggW5pfOCZkgGvjh6UF22leO_GPz3B_FvhPQw8w3de-HrZHflIg9o_bE4F2rVyRuB9HF2RMfI=s0
A sitting monkey,Jan Weenix,," Jan Weenix (ca. 1642 - 19-Sep-1719), Amsterdam",nl,voor 1685, Amsterdam, oil on canvas,Rijksmuseum,voor 1685,https://lh3.googleusercontent.com/0UA23NcjIK3M9qWUxviVlNp69IE_GVELNwOCMqSmmCcS5pPWi7Zxy9mUcc8K30uIqsHMVAAAZWUBDKbxcT9QkFuj1fzF=s0
Seven chicks,Melchior d'Hondecoeter,," Melchior dHondecoeter (1636 - 03-Apr-1695), Northern Netherlands",nl,ca. 1665 - ca. 1668, Northern Netherlands, oil on canvas,Rijksmuseum,ca. 1665 - ca. 1668,https://lh5.ggpht.com/eS4EKkcPB9aBVVCSjYBwh30DwQl6bfXwL_-USHTKz0kh1uIrh-FiP0agyz_cD2l2kci83RTD5vc0cmgigw9L9y_2rQ=s0
Group portrait of four artists,Monogrammist GF (schilder),," Monogrammist GF (painter), London",nl,ca. 1680, London, oil on canvas,Rijksmuseum,ca. 1680,https://lh3.googleusercontent.com/RQdB7-1m7DATAARjSrljVtX-8YIzvbQJ2rH8ovH_63uFeU8wR1-Gg8cRkZRuYHlbvNzymrnIbLhZar2s4e3PuBXVGcP1=s0
Portrait of Margaret of Austria (1584-1611),anoniem,," anonymous, Southern Netherlands",nl,ca. 1600, Southern Netherlands, oil on copper,Rijksmuseum,ca. 1600,https://lh3.googleusercontent.com/IkMiFhkAhnwAPiHQZ-u5FwIf_ml_1gUB4SdwyIvpae9CipKlzWOMFlQJG4-gFuWAGgQCPopgljxyLfhqIXL_Qw8hmX8=s0
Adonis,anoniem,," anonymous, Low Countries",nl,ca. 1600 - ca. 1699, Low Countries, oil on panel,Rijksmuseum,ca. 1600 - ca. 1699,https://lh3.googleusercontent.com/o1bnzbLOZcU8Gh_WbL53121sCarqQuDl8kYAa4EjE5nx8Ou_gskXm6GgekIhm8M9qTGHtjGdDCWswRzR3yOLW8LI8NjG=s0
Flower still life with alabaster vase,Gerard van Spaendonck,," self-signed Gerard van Spaendonck (22-Mar-1746 - 11-May-1822), Paris",nl,1783, Paris, oil on canvas,Rijksmuseum,1783,https://lh3.googleusercontent.com/TURH1SREu_5JOSoPi_nfwWh0MmSgoZDgOA0-T-MaZ5zvscClciNuPM87wlLpbLDfxHcim--kkMw01cGwcJozT-LTTd4=s0
Portrait of Philip III (1578-1621),anoniem,," King of Spain, anonymous",nl,ca. 1600, Southern Netherlands, Southern Netherlands,Rijksmuseum,ca. 1600,https://lh4.ggpht.com/S7qO3AoJ2xy6N2XXkKUPfltgp2J2dxaM-iPBAYfvO2w_yJrk6nFR0giaqBNAxtJJV3WAU66gHy-AdMe0_DyKIWEwj9M=s0
Three children playing with a birds nest,Isaac Walraven,," rejected attribution Isaac Walraven (23-Mar-1686 - 11-Mar-1765), Amsterdam",nl,1718, Amsterdam, oil on copper,Rijksmuseum,1718,https://lh3.googleusercontent.com/95Jsh2GyfGdGbeLv_dd_bonEu8A6jMFmSiCGPC6vCpPrfJwhgvbbbrF40ohwnH3Rv0g-QkdHWOJodYJI9h1Z-Y8XKFc=s0
Dutch girl having breakfast,Jean-Etienne Liotard,," Jean-Etienne Liotard (22-Dec-1702 - 12-Jun-1789), Netherlands",nl,ca. 1756, Netherlands, oil on canvas,Rijksmuseum,ca. 1756,https://lh3.googleusercontent.com/xIy4KYVfvbRmRnk90yvmQ_V98wx6Zdnr68_YzQj5PsMgBd6h_mVr9gHkVESdG7qS1fb3_jpAMf97ESj239Ng2Fw_Jw=s0
Portrait of Isabella Clara Eugenia,Frans Pourbus (II),," infante of Spain (1566-1633), studio of Frans Pourbus (II) (21-Dec-1569 - ....)",nl,ca. 1600, Southern Netherlands, oil on copper ,Rijksmuseum,ca. 1600,https://lh3.googleusercontent.com/R1oCJJDYIA4QQxeweuOoVmAARxu_7pvo0TeldbXOwzClXP8YB5cVVXSlsGCFeHvGxSXxWWWZqds7mYLJkIYUzVscD3XR=s0
Portrait of Albert of Austria (1559-1621),Frans Pourbus (II),," Archduke of Austria, studio of Frans Pourbus (II) (21-Dec-1569 - ....)",nl,ca. 1600, Southern Netherlands, oil on copper ,Rijksmuseum,ca. 1600,https://lh3.googleusercontent.com/ihIviVY3Bdxm7Y8OjEfAS1cfBxo9NEsM16x29xwvWzvxIuJCVWjgeYw3DPe1MyzrlC1FTdTrao92d_KczbVQVONyOK0=s0
Pandora,Barend Graat,," Barend Graat (1628 - 04-Nov-1709), Amsterdam",nl,1676, Amsterdam, oil on canvas,Rijksmuseum,1676,https://lh3.ggpht.com/bcXhEz5UKo5Lm6LpxilU6QMWZLjz_cvEJt-59qIflbu3v5WLrON2F_br2kfrvRk0pjbQGZH5svzakYOy5gMtGwIeOkg=s0
Portrait of Philips (1566-95),anoniem,," Count of Nassau, anonymous",nl,ca. 1609 - ca. 1633, Holland, Holland,Rijksmuseum,ca. 1609 - ca. 1633,https://lh6.ggpht.com/WOPOZ-5r9zmK2olumsUyAhEpKTQa1M8qf9UnIVD7ZO8c_LYcWHgDoOyehr5ZQoT6HggezLXYVbIqsJJuY0Vqtggjuw=s0
Portrait of George Frederik (1606-74),anoniem,," Prince of Nassau-Siegen, Anonymous",nl,1636, Holland, Holland,Rijksmuseum,1636,https://lh4.ggpht.com/HZjYt9aPhpX9wiQOX1tyVeaG_ZXPaQ2B_kdJoef_Ybr9WFx3WmX3CpxrdbN0fDJyCczFiVO17kSKrPaOVJlQ92Wwelg=s0
Portrait of Lodewijk Hendrik (1594-1661),anoniem,," prince of Nassau-Dillenburg, anonymous",nl,ca. 1625 - ca. 1650, Holland, Holland,Rijksmuseum,ca. 1625 - ca. 1650,https://lh6.ggpht.com/uJaH4J0PBQ_U8celsURsBrOGSWzvT8JDPfHpmLehDM1DOt77eOpmy4aj4z8c8NPXMz8MNP5FaVGrN_7EPD93qG_svuE=s0
Anna leafing through a picture folder,Laura Theresa Alma Tadema (Lady),," Laura Theresa Alma Tadema (Lady) (Apr-1852 - 15-Aug-1909), London",nl,1874, London, painting,Rijksmuseum,1874,https://lh3.googleusercontent.com/MxP6w0M_ASup9dnYj-6J6NHR04q01Q9TnIMyBGAG-3K5926bnCS21MTxeBYPdNQHL__TetyG-7G6x7zyXRqlVLSu_6KA=s0
Pope Adrian VI (1459-1523),anoniem,," anonymous, Northern Netherlands",nl,na ca. 1520 - 1599, Northern Netherlands, oil on canvas,Rijksmuseum,na ca. 1520 - 1599,https://lh5.ggpht.com/i5mhEt78rikjIRvwtHePbbF5vzSIjTfKplhzDTadW0-0JmxPYdUjxOklaLHYIv4FVbzV6ty2ftH7FTWexT-WNMXg2g=s0
Willem van Oldenbarneveldt (1590-1634). Lord of Stoutenburg. Ritmeester in Spanish and State service,anoniem,," anonymous, Holland",nl,1634, Holland, oil on panel,Rijksmuseum,1634,https://lh3.googleusercontent.com/5NCwIKZu_gjepQeAoW3tQ7lq1izkv671e7HfSmhzeVW9_77WkpGMn7yn5mI1XeADOjyCpX5ope1dATrdpmNTYmm2ddU=s0
Portrait of a man,anoniem,," anonymous, Holland",nl,ca. 1635, Holland, oil on panel,Rijksmuseum,ca. 1635,https://lh3.googleusercontent.com/vNtiaZb6epZge_BDgRQQS4monG5ZPtkGb8B_7g8eQ7ZbWegd5vlp0GTHN55wdrXYCqJbAO1_6lCjcqqCoVOWyWSbXw=s0
Portrait of a captain with the family name Ripperda,anoniem,," anonymous, Northern Netherlands",nl,ca. 1615 - ca. 1620, Northern Netherlands, oil on canvas,Rijksmuseum,ca. 1615 - ca. 1620,https://lh5.ggpht.com/5EU_cgfTnZNqBN912MEkXojuc86GuYXEgcWvma_HQizoPtPzJ1KBEaOWCVLkJ9RJWifzeG0ahtETjcgRxIuKyFaDbU4=s0
Portrait of a man,anoniem,," presumably Willem van de Velden (1603-63), secretary to Hugo de Groot",nl,1657, anonymous, Holland,Rijksmuseum,1657,https://lh6.ggpht.com/cJdkKQmSht5D528cOe6Dz4RUIrDHMRp7HcQuVoXg3o9kBKnlpH7O9gDwSIewfnd-t-JdYvkGQTdNVno-13iadspi073R=s0
Portrait of a woman,anoniem,," presumably Elsje van Houweningen, wife of Willem van de Velden",nl,1656, anonymous, Holland,Rijksmuseum,1656,https://lh3.ggpht.com/BaWrogr20JBEyH9x7x7LF1h_5Xw8azsG0598UD2VsFSgN_BaGxEHqqd2UF5GUtempDjKF_12GwUjZjZ58Vszk0H7aPbz=s0
Portrait of a man,anoniem,," anonymous, Northern Netherlands",nl,ca. 1615 - ca. 1620, Northern Netherlands, oil on panel,Rijksmuseum,ca. 1615 - ca. 1620,https://lh3.ggpht.com/sWrg4ax5dHkVTyl1OI-pWuEg9AZqOqAsI9RLheWUsZeV5yWx4v-JxT4zMsL7XVX0WULjMshINy4ngTfBtP_ILpnzgw=s0
Tarquinius and Lucretia,anoniem,," anonymous, Northern Netherlands",nl,1700 - 1799, Northern Netherlands, oil on canvas,Rijksmuseum,1700 - 1799,https://lh4.ggpht.com/7CGz74fDeWJuiLqIbaDshrnn5ZeWDHttN9AuYBAYpYImeLXnsLwMRWh7FYW7IVJrXOueGvKE41sIK6mMEsPUHpSh4UyF=s0
Portrait of a woman,anoniem,," supposedly Theodora de Visscher, wife of Jacob Rijswijk",nl,1640 - 1650, anonymous, Amsterdam,Rijksmuseum,1640 - 1650,https://lh3.ggpht.com/RhRTxOK0JLposQe13oJq7fMgnacUsA6TEMkJg9agdgBb7ut2FVTmEu_bMcPE9NHLdL39uOd20ZizCfrm8wHAhyn0Xw=s0
Portrait of a man from the Rijswijck or Van Rijswijk family,anoniem,," anonymous, Northern Netherlands",nl,ca. 1610 - ca. 1620, Northern Netherlands, oil on panel,Rijksmuseum,ca. 1610 - ca. 1620,https://lh6.ggpht.com/wgXJN2cASFa7kQxktkfa_x-N8_w1plpeBZ7W00lz8htv04zaiB-drIlrZ75OREHYCmaxHdJGFB4oGzqYlKG4rzXHHA=s0
Portrait of Ursula (1594-1657),anoniem,," Countess of Solms-Braunfels, Anonymous",nl,ca. 1630, Northern Netherlands, Northern Netherlands,Rijksmuseum,ca. 1630,https://lh3.ggpht.com/3oF0m7SlWkHd1N5bI0nzoi3GTvF9z7CKfSCzq91ZOTMsOErpFnedMmpQyil5ICN6_-Hvtkjjz1simrp4uqndO2ZHhwg=s0
Two children,Thomas Willeboirts Bosschaert,," personifications of spring and autumn, follower of Thomas Willeboirts Bosschaert (ca. 1614 - 23-Jan-1654)",nl,1650 - ca. 1670, Southern Netherlands, oil on canvas,Rijksmuseum,1650 - ca. 1670,https://lh5.ggpht.com/4wwo9LCqBGUeTEcHXGMF2eKM99hQwTf94JZZJfs-dWc2AK9_aVENKOnvIcWCmCcCOka5bMg78BgwtLl_wxPJInvIXDrY=s0
Portrait of an admiral,anoniem,," presumably Adriaen Banckert (ca. 1615-84), vice admiral of Zeeland",nl,ca. 1670, anonymous, Northern Netherlands,Rijksmuseum,ca. 1670,https://lh4.ggpht.com/YJCjL5mUtnR2IW5GI54smOUv_hZhcGfMS68OP3gayH5DGGA0t-VNZt1fufwJ5kbspgoi33y-7U8NG_UY_O3E26_mVB5u=s0
Wijnand Wijnands,anoniem,," anonymous, Holland",nl,ca. 1660, Holland, oil on copper,Rijksmuseum,ca. 1660,https://lh4.ggpht.com/xaksWmmU9TgDJv6IxC06M6D0txk5LcWNlfqYIv27CaEEidGKlN99MlC3LZEjXx6IFTg4f1lsMKqtC7Z1OJ7tmpwZ1WLz=s0
Saul with the Witch of Endor,Jacob Cornelisz. van Oostsanen,," Jacob Cornelisz. van Oostsanen (c. 1475 - c. 1533), Amsterdam",nl,1526, Amsterdam, oil on panel,Rijksmuseum,1526,https://lh3.googleusercontent.com/7-PudjRGgX0zARdBO-RPyvSvhmAQwC_xYpi6kMdxUwdiPIXaipZ3P9DbSYQTrRufZws66tZY_RiFPBSWLp8MeQ4fCi4=s0
Portrait of a woman,anoniem,," anonymous, Northern Netherlands",nl,ca. 1590, Northern Netherlands, oil on panel,Rijksmuseum,ca. 1590,https://lh3.googleusercontent.com/9or6Tf89NrzasLA4woLSB6vIaiQ8LIhnOLcADhmGV3lG0YsvkD_D3suMauGy5rMmmL01o6AknjiYipgLec9TQVzD-4k=s0
The entrance to the park of Saint-Cloud in Paris,Pieter Rudolph Kleijn,," Pieter Rudolph Kleijn (17-May-1785 - 15-Feb-1816), Paris",nl,1809, Paris, oil on canvas,Rijksmuseum,1809,https://lh3.googleusercontent.com/4pMXLA07a-UgrsKIrbCRncSlQ0jzZ3o-3vN_UYo2MKzHzQzUMg0tKOWL3DXDrxU5t4K7kCEQmkePv7jnzgftxIW9Kg=s0
Jacob Rijswijk (1641-96),anoniem,," anonymous, Amsterdam",nl,1665 - 1675, Amsterdam, oil on panel,Rijksmuseum,1665 - 1675,https://lh6.ggpht.com/7AzLONirWfmru2X_n9Llgna3eP-aiBEjUQjy1BbjHyCvlD1Nxd99o3L5RBeXuq9kehjfP7m6SG_NJ-aQhWzBZ82iQqc=s0
Landscape with Bathsheba,Jan van Scorel,," Jan van Scorel (09-Jan-1495 - 06-Dec-1562), Utrecht",nl,ca. 1540 - ca. 1545, Utrecht, oil on panel,Rijksmuseum,ca. 1540 - ca. 1545,https://lh3.googleusercontent.com/_lreCVON4gDEJ-WcSY8sOivZnJdz91BHLJGe00Wlof3BoBDlCAOFJx-snzXKsxGXoZjeCoy_PKD06AfXFI5_LPgZziT-=s0
Portrait of a man,anoniem,," anonymous, Northern Netherlands",nl,ca. 1610 - ca. 1620, Northern Netherlands, oil on panel,Rijksmuseum,ca. 1610 - ca. 1620,https://lh3.googleusercontent.com/GprNZneZLh1pCL3az-dNPlc2mLJEdW85tAdw8lUq0J1MHhsf0DtNzEWm9IOs4ErFfpkSUwsavt_OdjKjOAcu5YUvPg=s0
Portrait of Abraham van Riebeeck (1653-1713),anoniem,," anonymous, Northern Netherlands",nl,ca. 1700, Northern Netherlands, oil on canvas,Rijksmuseum,ca. 1700,https://lh3.ggpht.com/-hMx77WeHNkA9bSkB8x-feDZvTEl0SDH2Rc98cArKZJ27lJxavuBJpH43o-xlpVbpnsxcXqdgkT5-WKnKylU4251Alk=s0
Sint Nicolaasfeest,anoniem,," anonymous, Holland",nl,1700 - 1899, Holland, oil on canvas,Rijksmuseum,1700 - 1899,https://lh3.googleusercontent.com/mxCShxZjSTQ5CRZch16N0BnohFI84zJK8ZchvfyPNP0MZkGKOSmIzqrDFQh-ICOz6IxfcD5KWtljVESWdWJFDbF8rKk=s0
A rooster attacks a turkey,anoniem,," anonymous, Southern Netherlands",nl,ca. 1650, Southern Netherlands, oil on canvas,Rijksmuseum,ca. 1650,https://lh5.ggpht.com/AawYh4-xNdWGwQP94tqtp3tmSHJ89N7HPvAsswE9AGz1fLJ_TPgdRBAWKWaMV9g4_qmS25Nm6RD_5hNqYndc6gQGdA=s0
The castle Teylingen,anoniem,," anonymous, Holland",nl,1640, Holland, oil on canvas,Rijksmuseum,1640,https://lh3.googleusercontent.com/8l15HfXa_zp7XpVCE6RlAtFLZ0JynGek1ZxX91iUa_jgduQ7qmRr3cIsDwS1uIMfB1_T-KDA4w5yMq6xPIaXvPcBfo8A=s0
Paradise,Herri met de Bles,," Herri met de Bles (c. 1510 - in or after 1553), Antwerp (city)",nl,ca. 1541 - ca. 1550, ? Antwerp (city), oil on panel,Rijksmuseum,ca. 1541 - ca. 1550,https://lh3.googleusercontent.com/IRWwl4D8Nw8IrjGtcTdBg8Y_l3QTAalnTIIpuovDBbH23xtKKPqkRvaBLMh-nBY1GP5IFi9VBrl-iEqvBYj4ZMnaxw=s0
Portrait of Jan van Riebeeck (1619-77). Commander of the Cape of Good Hope and Malacca and Secretary of the High Government of Batavia,anoniem,," anonymous, Northern Netherlands",nl,ca. 1660, Northern Netherlands, oil on canvas,Rijksmuseum,ca. 1660,https://lh3.googleusercontent.com/ERZDzu6fwA714nWPRNCmofpK_hELOBCLDIu0umoWf2gHXUqowppcZsBjwuAJ5b0jVNmoOg8wBkEgELI4iVxv6qiFFGA=s0
Portrait of Maria Quevellerius (1629-64),anoniem,," first wife of Jan van Riebeeck, or his second wife Maria Scipio (ca. 1630-95)",nl,ca. 1660, anonymous, Northern Netherlands,Rijksmuseum,ca. 1660,https://lh6.ggpht.com/xQ_vm96IzT1Udlq9VrX0v52jN6XQJRwyWWU5atr4I_v8ws_jFJYOzDfoTphV3ZbMfh0-04_00THTM80WAoGKk0Hq4h8=s0
Portrait of a man,anoniem,," anonymous, Northern Netherlands",nl,1623, Northern Netherlands, oil on panel,Rijksmuseum,1623,https://lh4.ggpht.com/hfg6zWfPOyDIm_F2LYCmt5PGblrqFfRMt5XCE89yTI-5dC7Mwk6588FGEbTA62MqtiVn0SCIQ7CYQoigkyPfyuDMDg=s0
Portrait of Elisabeth van Oosten (1660-1714). Wife of Abraham van Riebeeck,anoniem,," anonymous, Northern Netherlands",nl,ca. 1700, Northern Netherlands, oil on canvas,Rijksmuseum,ca. 1700,https://lh4.ggpht.com/dKZVPPcjHZSbNbURY4dZVQ_MSuHsoanvhQy51GdSHrRTswDUqJNZ7zJgzwOj_lqdW8B5rY8CgKtGM0ElYuHMXcwJtTE=s0
Portrait of Petronella Kettingh (1632-1707). Wife of Diederik van Hogendorp,anoniem,," anonymous, Holland",nl,ca. 1690, Holland, oil on canvas,Rijksmuseum,ca. 1690,https://lh6.ggpht.com/pYmxtsHHl7se_mFiMG8g-0sttK_HE3MvJdcob48F18pv4YPMYrGDpJrbVfe5iXyM_EhIAJKdO7LMnOqpdFBJE_4h_-A=s0
The Adoration of the Magi,Jan Jansz Mostaert,," Jan Jansz Mostaert (1485 - 1553), Haarlem",nl,ca. 1520 - ca. 1525, Haarlem, oil on panel,Rijksmuseum,ca. 1520 - ca. 1525,https://lh3.googleusercontent.com/OWPjVP6AFATtXjXctRLXqJrBCwbHujFaIQuOxOPuOucGnQAGCzYAQ2oihND9tHoZidYmP1MJUKd-PSQHL5B1g3I6AQ=s0
Portrait of a couple with child,anoniem,," members of the van Beresteyn family, anonymous",nl,ca. 1655, Northern Netherlands, Northern Netherlands,Rijksmuseum,ca. 1655,https://lh4.ggpht.com/vuUJj_htYUZaE5QSVMbFTQuCGxDxonqz-5rIW3oO-uOyCi1xFg4TuX16ozHxWY5SjhtBpnsdjraIHHiETA6A68NzKs30=s0
Portrait of Diederik van Hogendorp (1625-1702),anoniem,," anonymous, Holland",nl,ca. 1690, Holland, oil on canvas,Rijksmuseum,ca. 1690,https://lh5.ggpht.com/HzUDdUOKJ8IPxPGwjtjtO-mG50XTqUQ--bcDnOFBac7ZDs90oOjOMTJqE2H9RqSZy-GUI5H1MCsieiGj7TDtzFFChOI=s0
Portrait of Andries van Eertvelt (1590-1652),anoniem,," anonymous, Southern Netherlands",nl,ca. 1650 - 1700, Southern Netherlands, oil on canvas,Rijksmuseum,ca. 1650 - 1700,https://lh3.googleusercontent.com/3s3qCrnT77dCSqaJFqoiOUQKYg9YEq3051skJtOdIDynK-UY51BRYwSTAb_o_-1CIkyF4JpPYBj8NajIs_VPeT9AfQ=s0
